fish_id,site_id,year,day,month,location,fish_num,species,length,height,Lep_cope,chalA,chalB,Lep_PAmale,Lep_PAfemale,Lep_male,Lep_nongravid,Lep_gravid,Caligus_cope,Caligus_mot,Caligus_gravid,unid_cope,chal_unid,unid_PA,unid_adult,chal_scar,pred_scar,mot_scar,hem,mateguarding,eroded_gill,blue_blotches,pinched_belly,scales,comments
5464,185,2006,25,4,Wicklow,,chum,45,6,,1,,,,,0,,,,,,,,,,,,,,,,,,
5465,185,2006,25,4,Wicklow,,pink,32,4,,,,,,,0,,,,,,,,,,,,,,,,,,
5466,185,2006,25,4,Wicklow,,pink,38,5,,,,,,,0,,,,,,,,,,,,,,,,,,
5467,185,2006,25,4,Wicklow,,pink,38,5,,,,,,,0,,,,,,,,,,,,,,,,,,
5468,186,2006,27,4,Burdwood,,chum,36,5,,1,,,,,0,,,,,,,,,,1,,,,,,,,fish strike
5469,186,2006,27,4,Burdwood,,chum,37,5,,,,,,,0,,1,,,,,,,,,,,,,,,,
5470,186,2006,27,4,Burdwood,,chum,40,7,,,,,,,0,,,,,,,,,,,,,,,,,,
5471,186,2006,27,4,Burdwood,,chum,41,7,,,,,,,0,,,,,,,,,,,,,,,,,,
5472,186,2006,27,4,Burdwood,,chum,41,6,,,,,,,0,,,,,,,,,,,,,,,,,,
5473,186,2006,27,4,Burdwood,,chum,41,6,,,,,,,0,,,,,,,,,,,,,,,,,,
5474,186,2006,27,4,Burdwood,,chum,42,7,,,1,,,,0,,,,,,,,,2,,,,,,,,,
5475,186,2006,27,4,Burdwood,,chum,42,7,,,,,,,0,,1,,,,,,,,,,,,,,,,
5476,186,2006,27,4,Burdwood,,chum,42,7,,1,,,,,0,,,,,,,,,,,,,,,,,,
5477,186,2006,27,4,Burdwood,,chum,42,9,,,,,,,0,,,,,,,,,,,,,,,,,,
5478,186,2006,27,4,Burdwood,,chum,42,8,,2,,,,,0,,,,,,,1,,,,,,,,,,,
5479,186,2006,27,4,Burdwood,,chum,42,5,,,,,,,0,,,,,,,,,,,,,,,,,,
5480,186,2006,27,4,Burdwood,,chum,42,7,,1,,,,,0,,,,,,,,,,,,,,,,,,
5481,186,2006,27,4,Burdwood,,chum,43,8,,,1,,,,0,,,,,,,,,1,,,,,,,,,
5482,186,2006,27,4,Burdwood,,chum,45,8,,2,1,,,,0,,,,,,,,,,,,,,,,,,
5483,186,2006,27,4,Burdwood,,chum,47,9,,1,1,,,,0,,,,,,,,,,,,,,,1,,,
5484,186,2006,27,4,Burdwood,,chum,50,8,,1,4,,,,0,,,,,,,,,,,,,,,,,,
5485,186,2006,27,4,Burdwood,,chum,50,10,,,,,,,0,,,,,,,1,,2,,,,,,,,,
5486,186,2006,27,4,Burdwood,,chum,50,8,,2,3,,,,0,,,,,,,1,,,,,,,,,,,
5487,186,2006,27,4,Burdwood,,chum,55,8,,,,,,,0,,,,,,,,,2,,,,,,,,,
5488,186,2006,27,4,Burdwood,,pink,36,5,,,,,,,0,,,,,,,,,,,,,,,,,,
5489,186,2006,27,4,Burdwood,,pink,42,7,,2,,,,,0,,,,,,,,,,,,,,,1,,,
5490,186,2006,27,4,Burdwood,,pink,43,6,,1,4,,,,0,,,,,,,,,,,,,,,,,,
5491,186,2006,27,4,Burdwood,,pink,44,6,1,,1,,,,0,,,,,,,,,,,,,,,,,,
5492,186,2006,27,4,Burdwood,,pink,45,7,,,1,,,,0,,,,,,,,,,,,,,,,,,
5493,186,2006,27,4,Burdwood,,pink,47,6,,4,1,,,,0,,,,,,,,,3,,,,,,,,,
5494,186,2006,27,4,Burdwood,,pink,47,5,,6,,,,,0,,,,,,,,,,,,,,,,,,
5495,186,2006,27,4,Burdwood,,pink,48,7,,2,,,,,0,,,,,,,2,,2,,,,,,,,,
5496,186,2006,27,4,Burdwood,,pink,48,8,,,2,,,,0,,,,,,,1,,2,,,,,,,,,
5497,186,2006,27,4,Burdwood,,pink,49,8,,1,,,,,0,,,,,,,1,,,,,,,,,,,
5498,186,2006,27,4,Burdwood,,pink,49,8,,,1,,,,0,,,,,,,,,,,,,,,,,,
5499,186,2006,27,4,Burdwood,,pink,50,7,,2,,,,,0,,,,,,,,,,,,,,,,,,
5500,186,2006,27,4,Burdwood,,pink,50,7,,1,2,,,,0,,,,,,,1,,1,,,,,,,,,
5501,186,2006,27,4,Burdwood,,pink,50,7,,,,,,,0,,,,,,,1,,1,,,,,,,,,
5502,186,2006,27,4,Burdwood,,pink,50,8,,2,1,,,,0,,,,,,,,,,,,,,,,,,
5503,186,2006,27,4,Burdwood,,pink,50,10,,,,,,,0,,,,,,,,,,,,,,,,,,
5504,186,2006,27,4,Burdwood,,pink,51,7,,1,1,,,,0,,,,,,,,,,,,,,,1,,,
5505,186,2006,27,4,Burdwood,,pink,51,9,,1,1,,,,0,,,,,,,,,,,,,,,,,,
5506,186,2006,27,4,Burdwood,,pink,51,9,,1,1,,,,0,,,,,,,1,,,,,,,,,,,
5507,186,2006,27,4,Burdwood,,pink,51,8,,,,,,,0,,,,,,,2,,2,,,,,,,,,
5508,186,2006,27,4,Burdwood,,pink,51,8,,,,,,,0,,,,,,,,,,,,,,,,,,
5509,186,2006,27,4,Burdwood,,pink,52,9,,5,1,,,,0,,,,,,,,,,,,,,,,,,
5510,186,2006,27,4,Burdwood,,pink,55,9,,1,1,,,,0,,,,,,,1,,2,,,,,,,,,
5511,186,2006,27,4,Burdwood,,pink,58,11,,,1,,,,0,,,,,,,2,,,,,,,,1,,,
5512,186,2006,27,4,Burdwood,,pink,59,9,,1,,,,,0,,,,,,,,,,,,,,,,,,
5513,186,2006,27,4,Burdwood,,pink,59,11,,,,,,,0,,,,,,,,,2,,,,,,1,,,
5514,186,2006,27,4,Burdwood,,pink,61,10,,2,2,,,,0,,,,,,,2,,2,,,,,,,,,
5515,186,2006,27,4,Burdwood,,pink,61,11,,,,,,,0,,,,,,,,,1,,,,,,,,,
5516,186,2006,27,4,Burdwood,,pink,63,13,,1,,,,,0,,,,,,,,,1,,,,,,1,,,
5517,186,2006,27,4,Burdwood,,pink,65,11,,,,,,,0,,,,,,,2,,1,1,,,,,,,,bird strike
5518,187,2006,28,4,Glacier,,chum,33,5,,,,,,,0,,,,,,,,,,,,,,,,,,
5519,187,2006,28,4,Glacier,,chum,34,5,,,,,,,0,,,,,,,,,,,,,,,,,,
5520,187,2006,28,4,Glacier,,chum,35,5,,,,,,,0,,,,,,,,,,,,,,,,,,
5521,187,2006,28,4,Glacier,,chum,37,5,,,,,,,0,,,,,,,,,,,,,,,,,,
5522,187,2006,28,4,Glacier,,chum,40,5,,,,,,,0,,,,,,,,,,,,,,,,,,
5523,187,2006,28,4,Glacier,,chum,41,6,,,,,,,0,,,,,,,,,,,,,,,,,,
5524,187,2006,28,4,Glacier,,chum,43,6,,,1,,,,0,,,,,,,1,,1,,,,,,,,,
5525,187,2006,28,4,Glacier,,chum,43,6,,,,,,,0,,,,,,,,,,,,,,,,,,
5526,187,2006,28,4,Glacier,,chum,43,6,,,2,,,,0,,,,,,,,,,,,,,,,,,
5527,187,2006,28,4,Glacier,,chum,44,6,,,2,,,,0,,,,,,,,,,,,,,,1,,,
5528,187,2006,28,4,Glacier,,chum,45,6,,,,,,,0,,,,,,,,,,,,,,,,,,
5529,187,2006,28,4,Glacier,,chum,47,7,,,,,,,0,,,,,,,,,,,,,,,,,,
5530,187,2006,28,4,Glacier,,chum,48,8,,,3,,,,0,,,,,,,,,,,,,,,,,,
5531,187,2006,28,4,Glacier,,chum,50,9,,,1,,,,0,,,,,,,,,,,,,,,,,,
5532,187,2006,28,4,Glacier,,chum,50,9,,,,,,,0,,,,,,,,,,,,,,,,,,
5533,187,2006,28,4,Glacier,,pink,32,4,,,,,,,0,,,,,,,,,,,,,,,,,,
5534,187,2006,28,4,Glacier,,pink,32,5,,,,,,,0,,,,,,,,,,,,,,,,,,
5535,187,2006,28,4,Glacier,,pink,34,5,,1,,,,,0,,,,,,,,,,,,,,,,,,
5536,187,2006,28,4,Glacier,,pink,35,5,,,,,,,0,,,,,,,,,,,,,,,,,,
5537,187,2006,28,4,Glacier,,pink,38,6,,,,,,,0,,,,,,,,,,,,,,,,,,
5538,187,2006,28,4,Glacier,,pink,40,5,,,,,,,0,,,,,,,,,,,,,,,,,,
5539,187,2006,28,4,Glacier,,pink,42,6,,,,,,,0,,,,,,,,,,,,,,,,,,
5540,187,2006,28,4,Glacier,,pink,42,6,,,,,,,0,,,,,,,,,1,,,,,,,,,
5541,187,2006,28,4,Glacier,,pink,43,5,,,,,,,0,,,,,,,,,,,,,,,,,,
5542,187,2006,28,4,Glacier,,pink,44,5,,,,,,,0,,,,,,,,,,,,,,,,,,
5543,187,2006,28,4,Glacier,,pink,44,6,,1,,,,,0,,,,,,,,,,,,,,,,,,
5544,187,2006,28,4,Glacier,,pink,45,6,,1,1,,,,0,,,,,,,,,,,,,,,,,,
5545,187,2006,28,4,Glacier,,pink,45,6,,,,,,,0,,,,,,,1,,2,,,,,,,,,
5546,187,2006,28,4,Glacier,,pink,46,7,,1,,,,,0,,,,,,,1,,,,,,,,,,,
5547,187,2006,28,4,Glacier,,pink,46,7,,,1,,,,0,,,,,,,,,,,,,,,,,,
5548,187,2006,28,4,Glacier,,pink,46,8,,,,,,,0,,,,,,,,,,,,,,,,,,
5549,187,2006,28,4,Glacier,,pink,49,7,,,,,,,0,,,,,,,,,,,,,,1,,,,
5550,187,2006,28,4,Glacier,,pink,50,8,,2,,,,,0,,,,,,,,,,,,,,,,,,
5551,187,2006,28,4,Glacier,,pink,51,8,,,,,,,0,,,,,,,,,,,,,,,,,,
5552,187,2006,28,4,Glacier,,pink,51,6,,,,,,,0,,,,,,,1,,,,,,,,,,,
5553,187,2006,28,4,Glacier,,pink,51,6,,,,,,,0,,,,,,,,,,,,,,,,,,
5554,187,2006,28,4,Glacier,,pink,51,6,,,2,,,,0,,,,,,,,,,,,,,,,,,
5555,187,2006,28,4,Glacier,,pink,52,7,,,,,,,0,,,,,,,,,2,,,,,,1,,,
5556,187,2006,28,4,Glacier,,pink,52,7,,,,,,,0,,,,,,,1,,,,,,,,1,,,
5557,187,2006,28,4,Glacier,,pink,52,7,,,,,,,0,,,,,,,,,1,,,,,,,,,
5558,187,2006,28,4,Glacier,,pink,53,9,,,,,,,0,,,,,,,,,,,,,,,,,,
5559,187,2006,28,4,Glacier,,pink,54,8,,,,,,,0,,,,,,,,,,,,,,,,,,
5560,187,2006,28,4,Glacier,,pink,54,9,,,,,,,0,,,,,,,,,,,,,,,,,,
5561,187,2006,28,4,Glacier,,pink,55,9,,,,,,,0,,,,,,,,,1,,,1,,,,,,H fin
5562,187,2006,28,4,Glacier,,pink,59,9,,,,,,,0,,,,,,,,,,,,,,,,,,
5563,187,2006,28,4,Glacier,,pink,60,10,,,,,,,0,,,,,,,,,,,,,,,,,,
5564,187,2006,28,4,Glacier,,pink,61,10,,,,,,,0,,,,,,,,,,,,,,,,,,
5565,187,2006,28,4,Glacier,,pink,61,9,,,,,,,0,,,,,,,,,,,,,,,,,,
5566,187,2006,28,4,Glacier,,pink,63,10,,,,,,,0,,,,,,,,,1,,,,,,1,,,
5567,187,2006,28,4,Glacier,,pink,80,16,,,,,,,0,,,,,,,,,2,,,,,,,,,
5568,188,2006,3,5,Wicklow,,chum,35,5,,,,,,,0,,,,,,,,,,,,,,,,,,
5569,188,2006,3,5,Wicklow,,chum,37,5,,2,,,,,0,,,,,,,,,,,,,,1,,,,
5570,188,2006,3,5,Wicklow,,chum,37,5,,2,,,,,0,,,,,,,,,,,,,,,,,,
5571,188,2006,3,5,Wicklow,,chum,38,6,,,,,,,0,,,,,,,,,,,,,,,,,,
5572,188,2006,3,5,Wicklow,,chum,38,7,,,,,,,0,,,,,,,,,,,,,,,,,,
5573,188,2006,3,5,Wicklow,,chum,40,7,,,,,,,0,,,,,,,,,,,,,,,,,,
5574,188,2006,3,5,Wicklow,,chum,40,7,,,,,,,0,,,,,,,,,,,,,,,,,,
5575,188,2006,3,5,Wicklow,,chum,40,6,,,,,,,0,,,,,,,,,,,,,,,,,,
5576,188,2006,3,5,Wicklow,,chum,41,7,,,,,,,0,,,,,,,,,,,,,,,,,,
5577,188,2006,3,5,Wicklow,,chum,41,7,,,,,,,0,,,,,,,,,,,,,,,,,,
5578,188,2006,3,5,Wicklow,,chum,41,8,,,,,,,0,,,,,,,,,,,,,,,,,,
5579,188,2006,3,5,Wicklow,,chum,41,6,,,,,,,0,,,,,,,,,,,,,,,,,,
5580,188,2006,3,5,Wicklow,,chum,42,7,,,,,,,0,,,,,,,,,,,,,,,,,,
5581,188,2006,3,5,Wicklow,,chum,43,7,,,1,,,,0,,,,,,,,,,,,,,,,,,
5582,188,2006,3,5,Wicklow,,chum,46,7,,,,,,,0,,,,,,,,,,,,,,,,,,
5583,188,2006,3,5,Wicklow,,chum,49,8,,,,,,,0,,,,,,,1,,,,,,,,,,,
5584,188,2006,3,5,Wicklow,,pink,39,7,,2,,,,,0,,,,,,,1,,2,,,,,1,1,,,
5585,188,2006,3,5,Wicklow,,pink,40,6,,,,,,,0,,,,,,,,,,,,,,,,,,
5586,188,2006,3,5,Wicklow,,pink,45,7,,1,,,,,0,,,,,,,1,,1,,,,,1,,,,
5587,188,2006,3,5,Wicklow,,pink,49,7,,,,,,,0,,,,,,,2,,3,,,,,,1,,,
5588,188,2006,3,5,Wicklow,,pink,49,9,,,,,,,0,,,,,,,,,1,,,,,,1,,,
5589,188,2006,3,5,Wicklow,,pink,50,6,,1,2,,,,0,,,,,,,,,1,1,1,,,1,1,,,loner
5590,188,2006,3,5,Wicklow,,pink,50,7,,,,,,2,0,,,,,,,3,,,,1,,,,1,,,
5591,188,2006,3,5,Wicklow,,pink,50,8,,1,2,,,,0,,,,,,,1,,3,,,,,,1,,,
5592,188,2006,3,5,Wicklow,,pink,50,7,,,,,,,0,,,,,,,2,,1,,,,,1,1,,,
5593,188,2006,3,5,Wicklow,,pink,51,7,,1,,,,1,0,,,,,,,2,,2,,1,,,,1,1,,
5594,188,2006,3,5,Wicklow,,pink,52,8,,,,,,,0,,,,,,,1,,1,,,,,,,,,
5595,188,2006,3,5,Wicklow,,pink,56,7,,,,,,,0,,,,,,,2,,1,,,,,,1,,,
5596,189,2006,4,5,Burdwood,,chum,39,6,,,,,,,0,,,,,,,,,,,1,,,,,,,
5597,189,2006,4,5,Burdwood,,chum,40,6,,,,,,,0,,,,,,,,,,,1,,,,,,,
5598,189,2006,4,5,Burdwood,,chum,41,7,,,,,,,0,,,,,,,,,,,1,,,,,,,
5599,189,2006,4,5,Burdwood,,chum,42,8,,1,,,,,0,,,,,,,,,,,1,,,,,,,
5600,189,2006,4,5,Burdwood,,chum,44,7,,1,,,,,0,,,,,,,,,,,1,,,,,,,
5601,189,2006,4,5,Burdwood,,chum,44,8,,,,,,,0,,,,,,,,,,,1,,,,,,,
5602,189,2006,4,5,Burdwood,,chum,44,7,,1,1,,,,0,,,,,,,,,,,1,,,,,,,
5603,189,2006,4,5,Burdwood,,chum,44,5,,1,,,,,0,,,,,,,,,,,1,,,,,,,
5604,189,2006,4,5,Burdwood,,chum,45,7,,2,,,,,0,,,,,,,,,,,1,,,,,,,
5605,189,2006,4,5,Burdwood,,chum,45,8,,,,,,,0,,,,,,,,,1,,1,,,,,,,
5606,189,2006,4,5,Burdwood,,chum,46,8,,,,,,,0,,,,,,,,,,,1,,,,,,,
5607,189,2006,4,5,Burdwood,,chum,46,9,,,,,,,0,,,,,,,,,,,1,,,,,,,
5608,189,2006,4,5,Burdwood,,chum,47,8,,,,,,,0,,,,,,,,,,,1,,,,,,,
5609,189,2006,4,5,Burdwood,,chum,48,8,,,,,,,0,,,,,,,,,,,1,,,,,,,
5610,189,2006,4,5,Burdwood,,chum,48,8,,,1,,,,0,,,,,,,,,,,1,,,,,,,
5611,189,2006,4,5,Burdwood,,chum,48,8,,,,,,,0,,,,,,,1,,,,1,,,,,,,
5612,189,2006,4,5,Burdwood,,chum,49,8,1,,,,,,0,,,,,,,1,,,,1,,,,,,,
5613,189,2006,4,5,Burdwood,,chum,49,8,,1,,,,,0,,,,,,,,,,,1,,,,,,,
5614,189,2006,4,5,Burdwood,,chum,50,8,,,,,,,0,,,,,,,,,,,1,,,,,,,
5615,189,2006,4,5,Burdwood,,chum,50,9,,1,,,,,0,,,,,,,,,,,1,,,,,,,
5616,189,2006,4,5,Burdwood,,chum,51,8,,2,,,,,0,,,,,,,,,1,,1,,,,,,,
5617,189,2006,4,5,Burdwood,,chum,52,8,,,,,,1,0,,,,,,,,,,,1,,,,,,,
5618,189,2006,4,5,Burdwood,,chum,52,8,,,,,,,0,,,,,,,,,1,,1,,,1,,,,
5619,189,2006,4,5,Burdwood,,chum,52,10,,1,,,,,0,,,,,,,,,1,,1,,,,,,,
5620,189,2006,4,5,Burdwood,,chum,53,8,,,,,,,0,,,,,,,1,,1,,1,,,,,,,
5621,189,2006,4,5,Burdwood,,chum,55,8,,1,,,,,0,,,,,,,,,,,1,,,,,,,
5622,189,2006,4,5,Burdwood,,chum,56,11,,,,,,,0,,,,,,,1,,3,,1,,,,,,,
5623,189,2006,4,5,Burdwood,,chum,57,9,2,1,1,,,1,1,,,,,,,1,,,,1,,,,1,,,
5624,189,2006,4,5,Burdwood,,chum,57,10,,,,,,,0,,,,,,,,,,,1,,,,,,,
5625,189,2006,4,5,Burdwood,,chum,57,8,,1,3,,,,0,,,,,,,1,,3,,1,,,1,,,,
5626,189,2006,4,5,Burdwood,,chum,59,11,,,1,,,,0,,,,,,,1,,3,,1,,,,,,,
5627,189,2006,4,5,Burdwood,,chum,61,9,,,,,,,0,,,,,,,,,,,1,,,,,,,
5628,189,2006,4,5,Burdwood,,chum,62,12,,,,,,,0,,,,,,,,,2,,1,,,,,,,
5629,189,2006,4,5,Burdwood,,chum,62,15,,,,,,,0,,,,,,,,,3,,1,,,,,,,
5630,189,2006,4,5,Burdwood,,chum,64,8,,,,,,,0,,,,,,,,,,,1,,,,,,,
5631,189,2006,4,5,Burdwood,,chum,65,12,,,,,,,0,,,,,,,2,,2,,1,,,,,,,
5632,189,2006,4,5,Burdwood,,chum,65,13,,1,,,,,0,,,,,,,1,,2,,1,,,,,,,
5633,189,2006,4,5,Burdwood,,chum,66,11,,1,1,,,,0,,,,,,,,,1,,1,,,,,,,
5634,189,2006,4,5,Burdwood,,chum,66,13,,1,1,,,,0,,,,,,,,,1,,1,,,1,,,,
5635,189,2006,4,5,Burdwood,,chum,73,13,,,1,,,,0,,,,,,,,,,,1,,,,,,,
5636,189,2006,4,5,Burdwood,,chum,98,20,,2,1,,,,0,,,,,,,2,,1,,1,,,,,,,
5637,189,2006,4,5,Burdwood,,pink,33,6,,1,,,,,0,,,,,,,1,,,,1,,,,,,,
5638,189,2006,4,5,Burdwood,,pink,42,7,,,,,,,0,,,,,,,,,,,1,,,,,,,
5639,189,2006,4,5,Burdwood,,pink,52,9,,,,,,,0,,,,,,,1,,1,,1,,,,,,,
5640,189,2006,4,5,Burdwood,,pink,52,8,,,,,,,0,,,,,,,,,,,1,,,,,,,
5641,189,2006,4,5,Burdwood,,pink,55,9,,,,,,,0,,,,,,,,,1,,1,,,,1,,,
5642,189,2006,4,5,Burdwood,,pink,55,8,,,,,,,0,,,,,,,2,,1,,1,,,,,,,
5643,189,2006,4,5,Burdwood,,pink,60,10,,,1,,,,0,,,,,,,2,,2,,1,,,,,,,
5644,189,2006,4,5,Burdwood,,pink,60,8,,,,,,,0,,,,,,,,,,,1,,,,,,,
5645,189,2006,4,5,Burdwood,,pink,68,11,,,,,,,0,,,,,,,,,,,1,,,,,,,
5646,190,2006,4,5,Glacier,,chum,38,5,,,,,,,0,,,,,,,,,,,,,,,,,,lively fish
5647,190,2006,4,5,Glacier,,chum,38,5,,,,,,,0,,,,,,,,,,,,,,,,,,lively fish
5648,190,2006,4,5,Glacier,,chum,40,6,,,,,,,0,,,,,,,,,,,,,,,,,,lively fish
5649,190,2006,4,5,Glacier,,chum,43,7,,,,,,,0,,,,,,,,,,,,,,,,,,lively fish
5650,190,2006,4,5,Glacier,,chum,48,8,,,,,,,0,,,,,,,,,,,,,,,,,,lively fish
5651,190,2006,4,5,Glacier,,pink,32,4,,,,,,,0,,,,,,,,,,,,,,,,,,lively fish
5652,190,2006,4,5,Glacier,,pink,32,4,,,,,,,0,,,,,,,,,,,,,,,,,,lively fish
5653,190,2006,4,5,Glacier,,pink,32,4,,,,,,,0,,,,,,,,,,,,,,,,,,lively fish
5654,190,2006,4,5,Glacier,,pink,32,4,,,,,,,0,,,,,,,,,,,,,,,,,,lively fish
5655,190,2006,4,5,Glacier,,pink,33,4,,,,,,,0,,,,,,,,,,,,,,,,,,lively fish
5656,190,2006,4,5,Glacier,,pink,33,5,,,,,,,0,,,,,,,,,,,,,,,,,,lively fish
5657,190,2006,4,5,Glacier,,pink,35,5,,,,,,,0,,,,,,,,,,,,,,,,,,lively fish
5658,190,2006,4,5,Glacier,,pink,36,8,,,,,,,0,,,,,,,1,,1,,,,,1,1,,,lively fish
5659,190,2006,4,5,Glacier,,pink,37,5,,,,,,,0,,,,,,,1,,,,,,,,,,,lively fish
5660,190,2006,4,5,Glacier,,pink,37,6,,,,,,,0,,,,,,,,,,,,,,,,,,lively fish
5661,190,2006,4,5,Glacier,,pink,38,7,,,1,,,,0,,,,,,,1,,,,,,,,,,,"popeye, lively fish"
5662,190,2006,4,5,Glacier,,pink,40,5,,,,,,,0,,,,,,,,,,,,,,,,,,lively fish
5663,190,2006,4,5,Glacier,,pink,41,5,,,,,,,0,,,,,,,,,,,,,,,,,,lively fish
5664,190,2006,4,5,Glacier,,pink,41,7,,,,,,,0,,,,,,,,,1,,,,,,,,,lively fish
5665,190,2006,4,5,Glacier,,pink,42,7,,,,,,,0,,,,,,,,,,,,,,,,,,lively fish
5666,190,2006,4,5,Glacier,,pink,42,7,,,,,,,0,,,,,,,,,,,,,,,1,,,lively fish
5667,190,2006,4,5,Glacier,,pink,42,6,,,,,,,0,,,,,,,,,1,,,,,,1,,,lively fish
5668,190,2006,4,5,Glacier,,pink,43,7,,,,,,,0,,,,,,,,,,,,,,,1,,,lively fish
5669,190,2006,4,5,Glacier,,pink,43,6,,,1,,,,0,,,,,,,,,1,,,,,,1,,,lively fish
5670,190,2006,4,5,Glacier,,pink,43,7,,,,,,,0,,,,,,,1,,1,,,,,,,,,lively fish
5671,190,2006,4,5,Glacier,,pink,43,7,,,,,,,0,,,,,,,,,,,,,,,1,,,lively fish
5672,190,2006,4,5,Glacier,,pink,43,5,,,,,,,0,,,,,,,1,,1,,,,,,,,,lively fish
5673,190,2006,4,5,Glacier,,pink,45,7,,,,,,,0,,,,,,,,,,,,,,,,,,lively fish
5674,190,2006,4,5,Glacier,,pink,45,8,,,,,,,0,,,,,,,,,,,,,,,,,,lively fish
5675,190,2006,4,5,Glacier,,pink,45,6,,,1,,,,0,,,,,,,,,,,,,,1,1,,,lively fish
5676,190,2006,4,5,Glacier,,pink,45,7,,,,,,,0,,,,,,,,,,,,,,,1,,,lively fish
5677,190,2006,4,5,Glacier,,pink,46,6,,,,,,,0,,,,,,,,,,,,,,,1,,,lively fish
5678,190,2006,4,5,Glacier,,pink,47,7,,,,,,,0,,,,,,,,,,,,,,1,1,,,lively fish
5679,190,2006,4,5,Glacier,,pink,47,6,,,,,,,0,,,,,,,,,,,,,,,,,,lively fish
5680,190,2006,4,5,Glacier,,pink,48,6,,,,,,,0,,,,,,,,,2,,,,,,1,1,,lively fish
5681,190,2006,4,5,Glacier,,pink,50,7,,,,,,,0,,,,,,,,,2,,,,,,1,,,lively fish
5682,190,2006,4,5,Glacier,,pink,50,7,,,,,,,0,,,,,,,,,,,,,,,,,,lively fish
5683,190,2006,4,5,Glacier,,pink,50,8,,,,,,,0,,,,,,,1,,2,,,,,,1,,,lively fish
5684,190,2006,4,5,Glacier,,pink,50,8,,,,,,,0,,,,,,,,,,,,,,1,1,,,lively fish
5685,190,2006,4,5,Glacier,,pink,51,8,,1,,,,,0,,,,,,,1,,,,,,,1,1,,,lively fish
5686,190,2006,4,5,Glacier,,pink,51,8,,,3,,,,0,,,,,,,2,,,,,,,,,,,"popeye, lively fish"
5687,190,2006,4,5,Glacier,,pink,52,8,,,1,,,,0,,,,,,,,,,,,,,,,,,lively fish
5688,190,2006,4,5,Glacier,,pink,52,9,,1,,,,,0,,,,,,,,,1,,,,,,1,,,lively fish
5689,190,2006,4,5,Glacier,,pink,53,9,,,,,,,0,,,,,,,,,,,,,,,1,,,lively fish
5690,190,2006,4,5,Glacier,,pink,54,8,,1,,,,,0,,,,,,,,,1,,,,,,1,,,lively fish
5691,190,2006,4,5,Glacier,,pink,54,9,,,,,,,0,,,,,,,,,,,,,,,1,,,lively fish
5692,190,2006,4,5,Glacier,,pink,55,7,,,,,,,0,,,,,,,,,1,,,,,,1,,,lively fish
5693,190,2006,4,5,Glacier,,pink,55,9,,,,,,,0,,,,,,,3,,1,,,,,,1,,,lively fish
5694,190,2006,4,5,Glacier,,pink,58,10,,,,,,,0,,,,,,,,,2,,,,,,1,,,lively fish
5695,190,2006,4,5,Glacier,,pink,66,9,,,,,,,0,,,,,,,1,,,1,,,,,1,,,"lively fish, fish strike"
5696,191,2006,10,5,Glacier,,chum,34,4,,,,,,,0,,,,,,,,,,,,,,,,,,
5697,191,2006,10,5,Glacier,,chum,37,5,,,,,,,0,,,,,,,,,,,,,,,,,,
5698,191,2006,10,5,Glacier,,chum,38,5,,,,,,,0,,,,,,,,,,,,,,,,,,
5699,191,2006,10,5,Glacier,,chum,38,5,,,,,,,0,,,,,,,,,,,,,,,1,1,,
5700,191,2006,10,5,Glacier,,chum,38,5,,,,,,,0,,,,,,,,,,,,,,,1,,,
5701,191,2006,10,5,Glacier,,chum,40,7,,,,,,,0,,,,,,,,,,,,,,,,,,
5702,191,2006,10,5,Glacier,,chum,42,7,,,,,,,0,,,,,,,,,,,,,,,,,,
5703,191,2006,10,5,Glacier,,chum,45,5,,,,,,,0,,,,,,,,,,,,,,,1,,,
5704,191,2006,10,5,Glacier,,chum,46,6,,,,,,,0,,,,,,,,,,,,,,,,,,
5705,191,2006,10,5,Glacier,,chum,48,8,,1,,,,,0,,,,,,,,,,,,,,,,,,
5706,191,2006,10,5,Glacier,,chum,52,8,,,,,,,0,,,,,,,,,,,,,,,,,,
5707,191,2006,10,5,Glacier,,chum,54,9,,,,,,,0,,,,,,,,,,,,,,,,,,
5708,191,2006,10,5,Glacier,,pink,32,4,,,,,,,0,,,,,,,,,,,,,,,,,,
5709,191,2006,10,5,Glacier,,pink,33,4,,,,,,,0,,,,,,,,,,,,,,,,,,
5710,191,2006,10,5,Glacier,,pink,35,5,,,,,,,0,,,,,,,,,,,,,,,,,,
5711,191,2006,10,5,Glacier,,pink,37,6,,,,,,,0,,,,,,,,,,,,,,,,,,
5712,191,2006,10,5,Glacier,,pink,38,5,,,,,,,0,,,,,,,,,,,,,,,,,,
5713,191,2006,10,5,Glacier,,pink,38,5,,,,,,,0,,,,,,,,,,,,,,,1,,,
5714,191,2006,10,5,Glacier,,pink,38,6,,,,,,,0,,,,,,,,,,,,,,,,,,
5715,191,2006,10,5,Glacier,,pink,40,7,,,,,,,0,,,,,,,,,,,,,,,1,,,
5716,191,2006,10,5,Glacier,,pink,42,6,,,,,,,0,,,,,,,,,,,,,,,1,,,
5717,191,2006,10,5,Glacier,,pink,42,8,,,,,,,0,,,,,,,,,,1,,,,,,,,fish strike
5718,191,2006,10,5,Glacier,,pink,43,6,,,,,,,0,,,,,,,,,,,,,,,,,,
5719,191,2006,10,5,Glacier,,pink,43,6,,,,,,,0,,,,,,,,,,,,,,,,,,
